title,entity,label
"Grünflächen in Städten: Parks, Gärten und begrünte Dachgärten",Parks,LOC
Recycelbare Materialien: Ressourcen sparen und Abfälle reduzieren,Recycelbare Materialien,PER
Smart-City-Technologien zur Verbesserung der Lebensqualität in Städten,Smart-City-Technologien,MISC
Erneuerbare Energien in städtischer Architektur: CO2-Fußabdruck verringern,Erneuerbare Energien,ORG
Erneuerbare Energien in städtischer Architektur: CO2-Fußabdruck verringern,CO2-Fußabdruck,MISC
Hohe Impfquote in Deutschland: Wie wir solidarisch handeln können,Deutschland,LOC
"Die Bedeutung von Impfungen gegen Corona - Fakten, Risiken und Vorteile",Corona,ORG
Gesundheitliche Einschränkungen und persönliche Überzeugungen: Gründe für den Verzicht auf eine Covid-19-Impfung,Covid-19-Impfung,MISC
"Corona-Impfungen: Hintergründe, Fakten und Mythen",Corona-Impfungen,MISC
Gesunde Ungeimpfte? Die Risiken einer Covid-19-Erkrankung und wie Impfungen helfen können,Gesunde Ungeimpfte,MISC
Gesunde Ungeimpfte? Die Risiken einer Covid-19-Erkrankung und wie Impfungen helfen können,Covid-19-Erkrankung,MISC
Impfen gegen Corona - Wie wir unsere Liebsten schützen können,Corona,PER
"Nebenwirkungen, Ängste und Fakten: Eine differenzierte Betrachtung der Covid-19-Impfungen",Covid-19-Impfungen,MISC
Wissenschaft und Gesundheitsschutz - Warum Transparenz bei Covid-19-Impfungen wichtig ist,Covid-19-Impfungen,MISC
"Covid-19-Impfungen: Erwartungen, Realitäten und das Streben nach mehr Sicherheit",Covid-19-Impfungen,MISC
Corona-Pandemie - Wie wir gemeinschaftlich gegen das Virus kämpfen können,Virus,MISC
Gemeinsam gegen Kriminalität - Bürgerinitiativen in Aktion,Aktion,LOC
Einführung von sozialen Programmen zur Prävention von Kriminalität,sozialen,MISC
Quantencomputer: Die bahnbrechende Technologie der Zukunft,Quantencomputer,PER
Wissenschaft im Umbruch: Wie Quantencomputing unser Leben verändert,Quantencomputing,PER
Quanten-Revolution: Was uns die neuen Superrechner bringen werden,Quanten-Revolution,LOC
Quanten-Revolution: Was uns die neuen Superrechner bringen werden,Was uns,MISC
Quantum Leap: Die bahnbrechenden Möglichkeiten von Quantencomputern,Quantum Leap,MISC
Die Zukunft der Technik: Wie Quantencomputing unser Leben verändert,Quantencomputing,PER
Wissenschaftliches Wunder: Das Potenzial des Quantencomputings erkunden,Wissenschaftliches Wunder,MISC
"Quantum Computing: Die bahnbrechende Technik, die unsere Zukunft prägen wird",Quantum Computing,MISC
Quanten-Revolution: Wie Superrechner unser Verständnis von Wissenschaft verändern,Quanten-Revolution,LOC
Quantencomputer: Der Wendepunkt in Technologie und Forschung?,Quantencomputer,PER
Die nächste Stufe der Computerentwicklung: Quantencomputing im Fokus,Quantencomputing,PER
Wissenschaftliche Sensation: Quantenrechner bringen bahnbrechende Ergebnisse,Quantenrechner,PER
Quantum Leap Forward: Neue Möglichkeiten durch Quantencomputer,Quantum Leap Forward,MISC
Quantum Leap Forward: Neue Möglichkeiten durch Quantencomputer,Quantencomputer,PER
Die Zukunft ist quantum: Wie Supercomputer unser Leben verändern werden,quantum,ORG
Quantum Computing - ein neues Zeitalter in Technik und Forschung?,Quantum Computing,MISC
Aufbruch ins Quantum-Zeitalter: Wie die Supercomputer unser Leben verändern werden,Quantum-Zeitalter,MISC
Quantum Leap Forward: Neue Chancen durch Quantencomputer erkunden,Quantum Leap Forward,MISC
Entdecke Deutschlands faszinierende Reisewelt,Deutschlands,LOC
Die Top-Reiseziele in Deutschland: Von Berlin bis Hamburg,Top-Reiseziele,LOC
Die Top-Reiseziele in Deutschland: Von Berlin bis Hamburg,Deutschland,LOC
Die Top-Reiseziele in Deutschland: Von Berlin bis Hamburg,Berlin,LOC
Die Top-Reiseziele in Deutschland: Von Berlin bis Hamburg,Hamburg,LOC
Erlebnisreiche Radtouren und Wanderrouten durch Deutschland,Deutschland,LOC
Deutschlands maritimes Flair: Hamburg und die Alster,Deutschlands,LOC
Deutschlands maritimes Flair: Hamburg und die Alster,Hamburg,LOC
Deutschlands maritimes Flair: Hamburg und die Alster,Alster,LOC
Geschichte erleben auf der Romantischen Straße in Süddeutschland,Geschichte erleben auf der Romantischen Straße,MISC
Geschichte erleben auf der Romantischen Straße in Süddeutschland,Süddeutschland,LOC
Weinliebhaber aufgepasst! Die Rhein-Main-Region entdecken,Rhein-Main-Region,LOC
Urlaubsparadies Deutschland: Entspannung und Aktivität im Land der Burgen und Schlösser,Deutschland,LOC
Urlaubsparadies Deutschland: Entspannung und Aktivität im Land der Burgen und Schlösser,Schlösser,LOC
Einzigartige Erlebnisse in Deutschland - Von Natur bis Kultur,Deutschland,LOC
Deutschlands vielfältige Reisewelt: So planst du deinen perfekten Urlaub,Deutschlands,LOC
Erkunde Deutschlands historische Stätten und lebendige Metropolen,Deutschlands,LOC
Wandere durch die Alpen oder entspanne an der Binnenalster in Hamburg,Alpen,LOC
Wandere durch die Alpen oder entspanne an der Binnenalster in Hamburg,Hamburg,LOC
Lass dich von Deutschlands malerischen Radwegen verzaubern,Lass dich von Deutschlands,MISC
Deutschland - ein Land voller Kontraste: Von modernen Städten bis hin zu märchenhaften Burgen,Deutschland,LOC
Kulinarische Köstlichkeiten und Weinfeste in der Rhein-Main-Region,Rhein-Main-Region,LOC
Entdecke das Beste aus Deutschland: Reiseideen für jeden Geschmack,Deutschland,LOC
Erlebe die bewegte Geschichte Deutschlands - Von Berlin bis zur Mauer,Geschichte Deutschlands -,ORG
Erlebe die bewegte Geschichte Deutschlands - Von Berlin bis zur Mauer,Berlin,LOC
"Eintauchen in die deutsche Kultur: Burgen, Schlösser und historische Stätten",deutsche,MISC
Abenteuer pur: Aktive Erholung und Outdoor-Aktivitäten in Deutschland,Abenteuer pur:,MISC
Abenteuer pur: Aktive Erholung und Outdoor-Aktivitäten in Deutschland,Deutschland,LOC
Entspanne an Deutschlands malerischen Radwegen und Wanderrouten,Entspanne an Deutschlands,LOC
Lass dich von Deutschland verzaubern - Von historischen Stätten bis hin zu lebhaften Metropolen,Lass dich von,MISC
Lass dich von Deutschland verzaubern - Von historischen Stätten bis hin zu lebhaften Metropolen,Deutschland,LOC
Vom Einfluss der Christlichen Union bis zur Alternative für Deutschland - Die verschiedenen Facetten der deutschen Politik,Christlichen Union,ORG
Vom Einfluss der Christlichen Union bis zur Alternative für Deutschland - Die verschiedenen Facetten der deutschen Politik,Deutschland,LOC
Vom Einfluss der Christlichen Union bis zur Alternative für Deutschland - Die verschiedenen Facetten der deutschen Politik,deutschen,MISC
Wer sind die Hauptakteure in der deutschen Politik?,deutschen,MISC
"Soziale Demokraten, Konservative und Liberale: Die verschiedenen politischen Ideologien in Deutschland",Soziale Demokraten,ORG
"Soziale Demokraten, Konservative und Liberale: Die verschiedenen politischen Ideologien in Deutschland",Deutschland,LOC
Das deutsche Politik-Spektrum: Wie die wichtigsten Parteien unser Land gestalten,deutsche,MISC
Die größten und einflussreichsten politischen Parteien Deutschlands,Deutschlands,LOC
Die Bedeutung der Sozialdemokratischen Partei Deutschlands für das politische Leben im Land,Sozialdemokratischen Partei Deutschlands,ORG
Die Bedeutung der Sozialdemokratischen Partei Deutschlands für das politische Leben im Land,Land,LOC
Christlich Demokratische Union: Ein Überblick über die größte politische Kraft in Deutschland,Christlich Demokratische Union,ORG
Christlich Demokratische Union: Ein Überblick über die größte politische Kraft in Deutschland,Deutschland,LOC
Freie Demokraten und ihre wirtschaftsliberale Agenda - Eine Analyse der FDP-Politik,Freie Demokraten,ORG
Freie Demokraten und ihre wirtschaftsliberale Agenda - Eine Analyse der FDP-Politik,Agenda,MISC
Freie Demokraten und ihre wirtschaftsliberale Agenda - Eine Analyse der FDP-Politik,FDP-Politik,ORG
Die Linke und ihre sozialistischen Ziele - Wie sieht die Zukunft aus?,Linke,ORG
Die Linke und ihre sozialistischen Ziele - Wie sieht die Zukunft aus?,sozialistischen,MISC
Rechts populistische Töne: Die Alternative für Deutschland im Fokus,Deutschland,LOC
Politische Vielfalt in Deutschland: Das System der politischen Parteien erklärt,Deutschland,LOC
Die verschiedenen Fraktionen und ihre Ideologien - Wie sie die deutsche Politik prägen,deutsche,MISC
Die Evolution der deutschen politischen Landschaft über die Jahre hinweg,deutschen,MISC
Kleine aber wichtige - Die Bedeutung von kleineren politischen Gruppen in Deutschland,Deutschland,LOC
Das deutsche Wahlsystem und seine Auswirkungen auf die politische Landschaft,deutsche,MISC
Zukunftsvisionen: Wie könnten sich politische Parteien in Deutschland weiterentwickeln?,Deutschland,LOC
Die Vielfalt der politischen Ideen - Wie verschiedene Perspektiven das deutsche Politikleben bereichern,deutsche,MISC
Datenschutzgesetze: EU und USA im Vergleich,EU,ORG
Datenschutzgesetze: EU und USA im Vergleich,USA,LOC
Die Hauptgründe für Datenschutzbedenken bei sozialen Medien,sozialen,MISC
Das California Consumer Privacy Act: Ein Vorbild für den Schutz von persönlichen Daten?,California Consumer Privacy Act,ORG
Hassreden und Gewalt gegen Minderheiten: ein wachsendes Problem,Hassreden und Gewalt gegen Minderheiten,MISC
Erfolgsgeschichte und Misserfolge bei der Umsetzung von Menschenrechtspaktaten,Menschenrechtspaktaten,MISC
Die Verantwortung der Staaten zur Gewährleistung von Meinungs- und Versammlungsfreiheit,Staaten,LOC
"Kriminalität in Deutschland: Banküberfälle, Betrug und mehr – aktuelle Fälle beleuchtet",Deutschland,LOC
Vorsicht bei Online-Einkäufen: Betrügerische Anzeigen auf dem Vormarsch,Online-Einkäufen,ORG
Polizei warnt: Wohnungseinbrüche in Berlin nehmen zu,Berlin,LOC
"Kriminalität in Frankfurt, Hamburg und Düsseldorf – aktuelle Fälle aus dem Norden",Frankfurt,LOC
"Kriminalität in Frankfurt, Hamburg und Düsseldorf – aktuelle Fälle aus dem Norden",Hamburg,LOC
"Kriminalität in Frankfurt, Hamburg und Düsseldorf – aktuelle Fälle aus dem Norden",Düsseldorf,LOC
Eskalierte Streitigkeiten: Gewalt in Restaurants und öffentlichen Räumen,Eskalierte Streitigkeiten,PER
Wachsamkeit erforderlich: Kriminalitätsrate in Deutschland im Blickpunkt,Deutschland,LOC
Einbrüche in Wohnhäusern und Geschäftslokale: Polizei warnt,Polizei,ORG
"Frankfurt, Hamburg, Düsseldorf – Kriminalität breitet sich aus",Frankfurt,LOC
"Frankfurt, Hamburg, Düsseldorf – Kriminalität breitet sich aus",Hamburg,LOC
"Frankfurt, Hamburg, Düsseldorf – Kriminalität breitet sich aus",Düsseldorf,LOC
Die dunkle Seite der Stadt: Kriminalität in Deutschland im Fokus,Deutschland,LOC
Wenn das Verbrechen näher kommt: Kriminalitätsrate in Deutschland steigt an,Deutschland,LOC
"Gewalt, Betrug und Missbrauch – Kriminalität in Deutschland im Blickpunkt",Deutschland,LOC
"Die Polizei ist vor Ort: Aktuelle Ermittlungen zu Delikten in Frankfurt, Hamburg und Düsseldorf",Frankfurt,LOC
"Die Polizei ist vor Ort: Aktuelle Ermittlungen zu Delikten in Frankfurt, Hamburg und Düsseldorf",Hamburg,LOC
"Die Polizei ist vor Ort: Aktuelle Ermittlungen zu Delikten in Frankfurt, Hamburg und Düsseldorf",Düsseldorf,LOC
Wenn das Verbrechen näher kommt: Kriminalität und Sicherheit in Deutschland,Deutschland,LOC
Soziale Isolation überwinden: Wie man das Gefühl der Einsamkeit bekämpft und sich mit anderen verbindet,Soziale Isolation,MISC
Stärkung des sozialen Zusammenhalts: Tipps und Tricks zur Pflege gesunder Beziehungen,sozialen,MISC
Das Geheimnis glücklicher Gesellschaften: Warum das Gemeinschaftsgefühl zählt,Das Geheimnis glücklicher Gesellschaften,MISC
Führerschaft in der Gemeinschaft: Wie man ein guter Teamplayer wird,Gemeinschaft,ORG
Soziale Integration und Inklusion: Wie wir Menschen mit unterschiedlichen Hintergründen einbinden können,Soziale,MISC
Die Bedeutung von Gemeinschaftsressourcen: Warum sie für das Wohlergehen aller Menschen wichtig sind,Gemeinschaftsressourcen,PER
Die Zukunft der Gemeinschaft: Wie wir die Bedeutung des Zusammenhalts für zukünftige Generationen sicherstellen können,Gemeinschaft,ORG
Das Geheimnis einer erfolgreichen Gesellschaft: Wie wir durch Gemeinschaftsbildung prosperieren können,Das Geheimnis einer erfolgreichen Gesellschaft,MISC
"Top-Projekte, die unseren ökologischen Fußabdruck reduzieren und das Gleichgewicht in der Umwelt wiederherstellen",Top-Projekte,MISC
Urban Gardening: Wie Gemeinschaftsgärten unsere Lebensmittelproduktion nachhaltiger gestalten,Urban Gardening,PER
Die Sharing Economy und ihre Bedeutung für eine umweltbewusste Gesellschaft,Sharing Economy,ORG
"Erneuerbare Energien: Wie Solarparks, Windanlagen und Wasserkraftwerke unsere Umweltauswirkungen reduzieren können",Erneuerbare Energien,ORG
"Erneuerbare Energien: Wie Solarparks, Windanlagen und Wasserkraftwerke unsere Umweltauswirkungen reduzieren können",Solarparks,ORG
Umweltbewusste Architektur - Passive Häuser und Green Buildings auf dem Vormarsch,Umweltbewusste Architektur -,MISC
"Die Bedeutung von Urban Gardening, Sharing Economy und erneuerbaren Energien für die Umwelt",Urban Gardening,PER
"Die Bedeutung von Urban Gardening, Sharing Economy und erneuerbaren Energien für die Umwelt",Sharing Economy,MISC
Wie wir den ökologischen Fußabbruck reduzieren können: Von Gemeinschaftsgärten bis zu Green Buildings,Green Buildings,LOC
"So werden Urban Gardening, Kreislaufwirtschaft und erneuerbare Energien immer wichtiger für unsere Umwelt",Urban Gardening,PER
Spannungssituation im Nahen Osten: Die gegenwärtige geopolitische Lage,Spannungssituation,LOC
Syrienkonflikt und seine Auswirkungen auf den internationalen Frieden,internationalen Frieden,MISC
Flüchtlinge und Migranten aus dem Nahen Osten: Die Herausforderung für Europa,Europa,LOC
Interessenkonflikte im Nahen Osten: Wie die USA und Russland die Region prägen,USA,LOC
Interessenkonflikte im Nahen Osten: Wie die USA und Russland die Region prägen,Russland,LOC
Suniten gegen Schiiten: Die religiöse Rivalität im Nahen Osten und ihre Auswirkungen,Suniten gegen Schiiten,MISC
"Saudi-Arabien, der Iran und die Vereinigten Arabischen Emirate - die Hauptakteure im Nahen Osten",Saudi-Arabien,LOC
"Saudi-Arabien, der Iran und die Vereinigten Arabischen Emirate - die Hauptakteure im Nahen Osten",Iran,LOC
"Saudi-Arabien, der Iran und die Vereinigten Arabischen Emirate - die Hauptakteure im Nahen Osten",Vereinigten Arabischen Emirate,LOC
Die Nachkriegssituation in Syrien und ihr Einfluss auf den gesamten Nahen Osten,Nachkriegssituation,LOC
Die Nachkriegssituation in Syrien und ihr Einfluss auf den gesamten Nahen Osten,Syrien,LOC
Wie die Türkei und andere Nahoststaaten zur Stabilität beitragen können,Türkei,LOC
Die Zukunft der Katar-Krise und ihre Auswirkungen auf den Nahen Osten,Katar-Krise,LOC
Wie der Jemen-Konflikt die geopolitische Lage im gesamten Nahen Osten verändert hat,Jemen-Konflikt,ORG
Die Bedeutung des Wassermanagements in Deutschland,Deutschland,LOC
Trinkwasserqualität und Verteilung: Herausforderungen im deutschen Water Management,deutschen,MISC
Fluss- und Seenerhaltung in Deutschland,Deutschland,LOC
Industrieabwasser: Umweltauswirkungen und Lösungsansätze im deutschen Water Management,Industrieabwasser,PER
Industrieabwasser: Umweltauswirkungen und Lösungsansätze im deutschen Water Management,deutschen,MISC
Wie die Bundesregierung den Erhalt natürlicher Wasserressourcen in Deutschland fördert,Deutschland,LOC
Moderne Wasseraufbereitungssysteme - Die Zukunft des deutschen Water Managements,Die Zukunft des,MISC
Moderne Wasseraufbereitungssysteme - Die Zukunft des deutschen Water Managements,deutschen,MISC
Wasserwirtschaft und Umweltschutz: Herausforderungen und Lösungen für das deutsche Water Management,deutsche,MISC
Trinkwasserpreise in Deutschland - Wie viel ist uns unser kostbares Nass wert?,Deutschland,LOC
Tropfbewässerung und Wasseraufbereitung: Innovative Technologien zur Verbesserung der Landwirtschaftsbewässerung in Deutschland,Deutschland,LOC
Die Bedeutung des Stauseesystems für das deutsche Water Management,deutsche,MISC
Industrieabwassersysteme - Herausforderungen und Chancen im deutschen Wassermanagement,deutschen,MISC
Umweltauflagen und Abwasserregelungen für Industrieunternehmen in Deutschland,Deutschland,LOC
Wasserwirtschaft 2025: Prognosen und Visionen für das deutsche Water Management,Wasserwirtschaft,ORG
Wasserwirtschaft 2025: Prognosen und Visionen für das deutsche Water Management,deutsche,MISC
Deutsche Wasserunternehmen im globalen Wettbewerb: Innovation und Wachstum im Water Management-Sektor,Deutsche Wasserunternehmen,MISC
Die Rolle des Water Managements in der deutschen Landwirtschaft - Herausforderungen und Erfolge,deutschen,MISC
Der Zusammenhang zwischen Wassermangel und Umweltbelastung: Lösungsansätze für ein nachhaltiges deutsches Water Management,deutsches,MISC
Das deutsche Water Management im internationalen Vergleich - Best Practices und Learnings,deutsche,MISC
